Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  5.66      6.35     6.35 619031235     0.00     0.00  glm::vec<3, float, (glm::qualifier)0> dymaxion::cartesian_from_zlon<float>(float, float)
                0.15    0.09 36045000/86499000     rock::StratumSummarization<2, rock::AgedStratumDensity<std::array<relation::PolynomialRailyardRelation<si::units<0, 0, 1, 0, 0, 0, 0, double>, si::units<-3, 1, 0, 0, 0, 0, 0, double>, 0, 1>, 2ul> > >::operator()(int, si::units<2, 0, 0, 0, 0, 0, 0, float>, rock::StratumStore<2> const&) const [45]
                0.22    0.13 50454000/86499000     rock::StratumSummaryOps::combine(rock::StratumSummary const&, rock::StratumSummary const&) const [46]
[96]     0.5    0.37    0.23 86499000         rock::StratumSummary::StratumSummary(std::bitset<8ul>, si::units<-3, 1, 0, 0, 0, 0, 0, float>, si::units<1, 0, 0, 0, 0, 0, 0, float>) [96]
                0.12    0.00 86499000/86499006     si::units<1, 0, 0, 0, 0, 0, 0, float>::operator/(si::units<1, 0, 0, 0, 0, 0, 0, float>) const [204]
                0.06    0.00 86499000/86499000     unsigned int const& std::min<unsigned int>(unsigned int const&, unsigned int const&) [271]
                0.05    0.00 86499000/93699000     si::units<-3, 1, 0, 0, 0, 0, 0, float>::operator/(si::units<-3, 1, 0, 0, 0, 0, 0, float>) const [276]
-----------------------------------------------
                0.00    0.59    9000/9000        void iterated::Identity::operator()<rock::FormationGeneration<dymaxion::GridCache<int, float, (glm::qualifier)0>, field::Compose<relation::ScalarRelation<float, si::units<1, 0, 0, 0, 0, 0, 0, float>, inspected::InverseByNewtonsMethod<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > > >, field::Compose<analytic::Error<float>, field::FractalBrownianNoise<int, float, field::ValueNoise<3, float, field::MosaicNoise<procedural::GaussianNoise<procedural::UnitIntervalNoise<float> >, cartesian::UnboundedIndexing<int, (glm::qualifier)0> >, field::VectorMosaicOps<3, int, float, (glm::qualifier)0>, (glm::qualifier)0> > > >, rock::StratumForAreaAndElevation<relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<0, 0, 1, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<-2, 1, 0, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, double, 0, 1> >, si::units<1, 0, 0, 0, 0, 0, 0, float> >, std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > > >(rock::FormationGeneration<dymaxion::GridCache<int, float, (glm::qualifier)0>, field::Compose<relation::ScalarRelation<float, si::units<1, 0, 0, 0, 0, 0, 0, float>, inspected::InverseByNewtonsMethod<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > > >, field::Compose<analytic::Error<float>, field::FractalBrownianNoise<int, float, field::ValueNoise<3, float, field::MosaicNoise<procedural::GaussianNoise<procedural::UnitIntervalNoise<float> >, cartesian::UnboundedIndexing<int, (glm::qualifier)0> >, field::VectorMosaicOps<3, int, float, (glm::qualifier)0>, (glm::qualifier)0> > > >, rock::StratumForAreaAndElevation<relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<0, 0, 1, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<-2, 1, 0, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, double, 0, 1> >, si::units<1, 0, 0, 0, 0, 0, 0, float> > const&, std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >&) const [94]
[97]     0.5    0.00    0.59    9000         rock::FormationGeneration<dymaxion::GridCache<int, float, (glm::qualifier)0>, field::Compose<relation::ScalarRelation<float, si::units<1, 0, 0, 0, 0, 0, 0, float>, inspected::InverseByNewtonsMethod<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > > >, field::Compose<analytic::Error<float>, field::FractalBrownianNoise<int, float, field::ValueNoise<3, float, field::MosaicNoise<procedural::GaussianNoise<procedural::UnitIntervalNoise<float> >, cartesian::UnboundedIndexing<int, (glm::qualifier)0> >, field::VectorMosaicOps<3, int, float, (glm::qualifier)0>, (glm::qualifier)0> > > >, rock::StratumForAreaAndElevation<relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<0, 0, 1, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<-2, 1, 0, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, double, 0, 1> >, si::units<1, 0, 0, 0, 0, 0, 0, float> >::operator[](int) const [97]
                0.00    0.57    9000/9000        auto field::Compose<relation::ScalarRelation<float, si::units<1, 0, 0, 0, 0, 0, 0, float>, inspected::InverseByNewtonsMethod<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > > >, field::Compose<analytic::Error<float>, field::FractalBrownianNoise<int, float, field::ValueNoise<3, float, field::MosaicNoise<procedural::GaussianNoise<procedural::UnitIntervalNoise<float> >, cartesian::UnboundedIndexing<int, (glm::qualifier)0> >, field::VectorMosaicOps<3, int, float, (glm::qualifier)0>, (glm::qualifier)0> > > >::operator()<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0>) const [100]
                0.00    0.02    9000/36130559     dymaxion::GridCache<int, float, (glm::qualifier)0>::vertex_dual_area(int) const [5]
                0.00    0.00    9000/26998       dymaxion::GridCache<int, float, (glm::qualifier)0>::vertex_position(int) const [380]
                0.00    0.00    9000/9000        rock::StratumForAreaAndElevation<relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<0, 0, 1, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<-2, 1, 0, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, double, 0, 1> >::operator()(si::units<2, 0, 0, 0, 0, 0, 0, double>, si::units<1, 0, 0, 0, 0, 0, 0, double>) const [478]
                0.00    0.00    9000/188359323     auto si::operator*<1, 0, 0, 0, 0, 0, 0, float, float>(float, si::units<1, 0, 0, 0, 0, 0, 0, float>) [82]
                0.00    0.00    9000/36054000     si::units<(1)+(1), (0)+(0), (0)+(0), (0)+(0), (0)+(0), (0)+(0), (0)+(0), float> si::units<1, 0, 0, 0, 0, 0, 0, float>::operator*<1, 0, 0, 0, 0, 0, 0>(si::units<1, 0, 0, 0, 0, 0, 0, float>) const [192]
                0.00    0.00    9000/18402       si::units<1, 0, 0, 0, 0, 0, 0, double>::units<float>(si::units<1, 0, 0, 0, 0, 0, 0, float>) [778]
                0.00    0.00    9000/9000        si::units<2, 0, 0, 0, 0, 0, 0, double>::units<float>(si::units<2, 0, 0, 0, 0, 0, 0, float>) [836]
-----------------------------------------------
                0.00    0.00   74250/14924926     dymaxion::Grid<int, float, (glm::qualifier)0>::vertex_representative(int) const [310]
                0.09    0.50 14850676/14924926     dymaxion::Indexing<int, float, (glm::qualifier)0>::memory_id(dymaxion::Point<int, int, (glm::qualifier)0>) const [32]
[98]     0.5    0.09    0.50 14924926         dymaxion::Point<int, int, (glm::qualifier)0> dymaxion::clamp<int, int, (glm::qualifier)0>(dymaxion::Point<int, int, (glm::qualifier)0> const&, int, int) [98]
                0.02    0.45 14924926/14924926     glm::vec<2, int, (glm::qualifier)0> glm::clamp<2, int, (glm::qualifier)0>(glm::vec<2, int, (glm::qualifier)0> const&, int, int) [111]
                0.03    0.00 14924926/66946111     dymaxion::Point<int, int, (glm::qualifier)0>::Point(int, glm::vec<2, int, (glm::qualifier)0>) [193]
-----------------------------------------------
                0.01    0.02 14407200/241290973     dymaxion::Projection<int, float, (glm::qualifier)0>::grid_id(glm::vec<3, float, (glm::qualifier)0>) const [18]
                0.03    0.07 44552028/241290973     dymaxion::Projection<int, float, (glm::qualifier)0>::standardize(dymaxion::Point<int, float, (glm::qualifier)0>) const [41]
                0.14    0.29 182331745/241290973     dymaxion::Projection<int, float, (glm::qualifier)0>::sphere_position(dymaxion::Point<int, float, (glm::qualifier)0>) const [9]
[99]     0.5    0.18    0.39 241290973         dymaxion::Squares<int, float, (glm::qualifier)0>::polarity(int) const [99]
                0.39    0.00 241290973/241290973     __gnu_cxx::__promote_2<decltype (((__gnu_cxx::__promote_2<int, std::__is_integer<int>::__value>::__type)(0))+((__gnu_cxx::__promote_2<int, std::__is_integer<int>::__value>::__type)(0))), std::__is_integer<decltype (((__gnu_cxx::__promote_2<int, std::__is_integer<int>::__value>::__type)(0))+((__gnu_cxx::__promote_2<int, std::__is_integer<int>::__value>::__type)(0)))>::__value>::__type std::pow<int, int>(int, int) [124]
-----------------------------------------------
                0.00    0.57    9000/9000        rock::FormationGeneration<dymaxion::GridCache<int, float, (glm::qualifier)0>, field::Compose<relation::ScalarRelation<float, si::units<1, 0, 0, 0, 0, 0, 0, float>, inspected::InverseByNewtonsMethod<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > > >, field::Compose<analytic::Error<float>, field::FractalBrownianNoise<int, float, field::ValueNoise<3, float, field::MosaicNoise<procedural::GaussianNoise<procedural::UnitIntervalNoise<float> >, cartesian::UnboundedIndexing<int, (glm::qualifier)0> >, field::VectorMosaicOps<3, int, float, (glm::qualifier)0>, (glm::qualifier)0> > > >, rock::StratumForAreaAndElevation<relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<0, 0, 1, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<-2, 1, 0, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, double, 0, 1> >, si::units<1, 0, 0, 0, 0, 0, 0, float> >::operator[](int) const [97]
[100]    0.5    0.00    0.57    9000         auto field::Compose<relation::ScalarRelation<float, si::units<1, 0, 0, 0, 0, 0, 0, float>, inspected::InverseByNewtonsMethod<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > > >, field::Compose<analytic::Error<float>, field::FractalBrownianNoise<int, float, field::ValueNoise<3, float, field::MosaicNoise<procedural::GaussianNoise<procedural::UnitIntervalNoise<float> >, cartesian::UnboundedIndexing<int, (glm::qualifier)0> >, field::VectorMosaicOps<3, int, float, (glm::qualifier)0>, (glm::qualifier)0> > > >::operator()<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0>) const [100]
                0.00    0.40    9000/9000        auto field::Compose<analytic::Error<float>, field::FractalBrownianNoise<int, float, field::ValueNoise<3, float, field::MosaicNoise<procedural::GaussianNoise<procedural::UnitIntervalNoise<float> >, cartesian::UnboundedIndexing<int, (glm::qualifier)0> >, field::VectorMosaicOps<3, int, float, (glm::qualifier)0>, (glm::qualifier)0> > >::operator()<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0>) const [121]
                0.00    0.17    9000/9000        relation::ScalarRelation<float, si::units<1, 0, 0, 0, 0, 0, 0, float>, inspected::InverseByNewtonsMethod<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > > >::operator()(float) const [178]
-----------------------------------------------
                0.02    0.02 14850676/197182421     dymaxion::Indexing<int, float, (glm::qualifier)0>::standardize(dymaxion::Point<int, int, (glm::qualifier)0>) const [36]
                0.27    0.25 182331745/197182421     dymaxion::Voronoi<int, float, (glm::qualifier)0>::sphere_normal(dymaxion::Point<int, int, (glm::qualifier)0>) const [8]
[101]    0.5    0.29    0.27 197182421         dymaxion::Point<int, float, (glm::qualifier)0>::Point<int, int, (glm::qualifier)0>(dymaxion::Point<int, int, (glm::qualifier)0>) [101]
                0.27    0.00 197182421/212033097     glm::vec<2, float, (glm::qualifier)0>::vec<int, (glm::qualifier)0>(glm::vec<2, int, (glm::qualifier)0> const&) [140]
-----------------------------------------------
                0.05    0.49 14407200/14407200     dymaxion::Projection<int, float, (glm::qualifier)0>::grid_id(glm::vec<3, float, (glm::qualifier)0>) const [18]
[102]    0.5    0.05    0.49 14407200         glm::vec<2, float, (glm::qualifier)0> glm::clamp<2, float, (glm::qualifier)0>(glm::vec<2, float, (glm::qualifier)0> const&, float, float) [102]
                0.04    0.41 14407200/14407200     glm::detail::compute_clamp_vector<2, float, (glm::qualifier)0, false>::call(glm::vec<2, float, (glm::qualifier)0> const&, glm::vec<2, float, (glm::qualifier)0> const&, glm::vec<2, float, (glm::qualifier)0> const&) [113]
                0.04    0.00 28814400/88217106     glm::vec<2, float, (glm::qualifier)0>::vec(float) [208]
-----------------------------------------------
                0.26    0.27 197182421/197182421     dymaxion::Point<int, float, (glm::qualifier)0> dymaxion::operator/<int, float, (glm::qualifier)0>(dymaxion::Point<int, float, (glm::qualifier)0> const&, float) [59]
[103]    0.5    0.26    0.27 197182421         dymaxion::Point<int, float, (glm::qualifier)0>::operator/=(float) [103]
                0.27    0.00 197182421/197182421     glm::vec<2, float, (glm::qualifier)0>& glm::vec<2, float, (glm::qualifier)0>::operator/=<float>(float) [147]
-----------------------------------------------
                0.08    0.44 14407200/14407200     dymaxion::Projection<int, float, (glm::qualifier)0>::grid_id(glm::vec<3, float, (glm::qualifier)0>) const [18]
[104]    0.5    0.08    0.44 14407200         dymaxion::Triangles<int, float, (glm::qualifier)0>::is_polar_sphere_position(float, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) const [104]
                0.02    0.21 14407200/559214153     float glm::dot<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [25]
                0.04    0.17 14407200/187877757     glm::vec<3, float, (glm::qualifier)0> glm::cross<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [47]
-----------------------------------------------
                0.00    0.00    1204/619032439     glm::mat<4, 4, float, (glm::qualifier)0> glm::rotate<float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&, float, glm::vec<3, float, (glm::qualifier)0> const&) [74]
                0.52    0.00 619031235/619032439     glm::vec<3, float, (glm::qualifier)0> dymaxion::cartesian_from_zlon<float>(float, float) [24]
[105]    0.5    0.52    0.00 619032439         std::sin(float) [105]
-----------------------------------------------
                0.24    0.28 146060852/146060852     dymaxion::Point<int, int, (glm::qualifier)0> dymaxion::operator+<int, int, (glm::qualifier)0>(dymaxion::Point<int, int, (glm::qualifier)0> const&, glm::vec<2, int, (glm::qualifier)0>) [57]
[106]    0.5    0.24    0.28 146060852         dymaxion::Point<int, int, (glm::qualifier)0>::operator+=(glm::vec<2, int, (glm::qualifier)0>) [106]
                0.28    0.00 146060852/146060852     glm::vec<2, int, (glm::qualifier)0>& glm::vec<2, int, (glm::qualifier)0>::operator+=<int>(glm::vec<2, int, (glm::qualifier)0> const&) [144]
-----------------------------------------------
                0.27    0.25 36045000/36045000     rock::StratumSummarization<2, rock::AgedStratumDensity<std::array<relation::PolynomialRailyardRelation<si::units<0, 0, 1, 0, 0, 0, 0, double>, si::units<-3, 1, 0, 0, 0, 0, 0, double>, 0, 1>, 2ul> > >::operator()(int, si::units<2, 0, 0, 0, 0, 0, 0, float>, rock::StratumStore<2> const&) const [45]
